src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,ip_version,bidirectional_first_seen_ms,bidirectional_last_seen_ms,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,application_name,application_category_name,ts,uid,service,conn_state,missed_bytes,history,version,cipher,curve,server_name,resumed,established,cert_chain_fuids,subject,issuer,server_certificate.version,server_certificate.serial,server_certificate.subject,server_certificate.issuer,server_certificate.not_valid_before,server_certificate.not_valid_after,server_certificate.key_alg,server_certificate.sig_alg,server_certificate.key_type,server_certificate.key_length,server_certificate.exponent,server_basic_constraints.ca
192.168.56.105,192.168.56.107,33208,443,6,1634442015,5020324.0,1339.95335759206,3.585425960555534,1.792712980277767,1.792712980277767,9,9,1494,5233,662.0,60.0,166.0,187.8669742131384,3391.0,66.0,581.4444444444445,1041.705664455188,3391,60,373.72222222222223,776.7695071795432,603370.8672839504,180,180,20,4,295313.17647058825,5005457.0,16.0,1177536.1431915287,5020324.0,5006979.0,468.0,627540.5,1655272.6153737486,5019085.0,5007608.0,859.0,627385.625,1655568.5446851738,0,0,0,0,1,0,0,0,0,0,0,1.0,373.72222222222223,29200,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,581.4444444444445,0,9,9,1494,5233,4,1634442015037,1634442020057,1634442015037,1634442020057,5020,1634442015037,1634442020056,5019,TLS,Web,1634442015.037507,CsrH1Z3HQH2fcvd0z9,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FJbvtc2ja1W1nLfqh4,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33210,443,6,1634442015,5017663.0,1261.3441755653978,3.388031440134581,1.5943677365339204,1.7936637036006604,8,9,1424,4905,652.0,66.0,178.0,192.17114767831305,3063.0,66.0,545.0,943.923137172137,3063,66,372.2941176470589,722.9353371706931,522635.5017301037,160,180,20,3,313603.9375,5001600.0,24.0,1210436.136737161,5017663.0,5003051.0,988.0,716809.0,1749851.6573815213,5016326.0,5002675.0,161.0,627040.75,1653835.521340374,0,0,0,0,1,0,0,0,0,0,0,1.125,372.2941176470589,29200,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,545.0,0,8,9,1424,4905,4,1634442015040,1634442020058,1634442015040,1634442020058,5018,1634442015040,1634442020057,5017,TLS,Web,1634442015.040648,CpSOYl2jUIcyErL4qa,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fh58at2Jieeh6nZhzi,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33212,443,6,1634442024,5066721.0,11067.512894434092,5.526256527643815,2.5657619592632,2.960494568380615,13,15,1837,54239,741.0,60.0,141.30769230769232,182.78376658074365,15994.0,66.0,3615.933333333333,4903.119149638886,15994,60,2002.7142857142856,3987.1354455579376,15897249.061224492,260,300,20,4,187656.3333333333,5002265.0,1.0,944244.477745548,5066721.0,5003977.0,1.0,422226.75,1381483.9336976334,5065611.0,5003350.0,70.0,361829.3571428572,1287354.8844331158,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461535,2002.7142857142856,29200,503,30607.0,115.0,15916.666666666666,12473.08602106507,5001180.0,18110.0,1683261.6666666667,2346128.0012051538,0.0,0.0,51935.0,7.0,0.0,2168747.651062764,141.30769230769232,3615.933333333333,0,13,15,1837,54239,4,1634442024548,1634442029615,1634442024548,1634442029615,5067,1634442024548,1634442029614,5066,TLS,Web,1634442024.548795,CjtkpY3pOl6dAwtTzi,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FTjSE2bQMl4Z1Zx2g,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33216,443,6,1634442027,5095722.0,3257.6345412877704,5.691048295020804,2.943645669838346,2.7474026251824566,15,14,3257,13343,757.0,60.0,217.13333333333333,258.4999978508489,5858.0,66.0,953.0714285714286,1532.5829487822052,5858,60,572.4137931034483,1141.802069846741,1303711.9667063018,300,280,20,6,181990.07142857145,4963216.0,0.0,920210.7891111892,5095722.0,4964671.0,0.0,363980.1428571429,1276081.1145602248,5094026.0,5003690.0,369.0,391848.1538461539,1331405.499567214,0,0,0,0,1,0,0,0,0,0,0,0.9333333333333332,572.4137931034483,29200,501,38124.0,1650.0,19269.5,13190.118754203846,4922742.0,14058.0,1007398.8,1957696.633331569,0.0,0.0,0.0,0.0,0.0,0.0,217.13333333333333,953.0714285714286,0,15,14,3257,13343,4,1634442027100,1634442032196,1634442027100,1634442032196,5096,1634442027100,1634442032194,5094,TLS,Web,1634442027.10085,CbezQUYgq7QfALMX4,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FLYLgD3sP4ibDkKFXc,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33232,443,6,1634442032,8427169.0,12940.763380917128,9.13711354311276,4.153233428687618,4.983880114425141,35,42,3916,105138,714.0,66.0,111.88571428571429,152.92477542496349,5858.0,66.0,2503.285714285714,1587.2997929354938,5858,66,1416.2857142857142,1674.1555410146943,2802796.775510204,700,840,20,4,110883.80263157896,5003932.0,0.0,678360.1660027972,8427169.0,5005933.0,0.0,247857.91176470587,997630.6230207878,8425268.0,5005016.0,59.0,205494.34146341463,913221.4705346366,0,0,0,0,1,0,0,0,0,0,0,1.2,1416.2857142857142,29200,501,3296323.0,2795.0,485494.7142857143,1147538.946887981,5002848.0,7823.0,1199543.5714285714,1920523.7958016156,0.0,0.0,50526.0,16.5,0.0,1657514.0242102155,111.88571428571429,2503.285714285714,0,35,42,3916,105138,4,1634442032243,1634442040670,1634442032243,1634442040670,8427,1634442032243,1634442040668,8425,TLS,Web,1634442032.243372,CuP0Cr3g0C8qsLr0j3,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fh1oix1kmkU7Se6Bt7,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33298,443,6,1634442037,14636526.0,14808.910256436537,4.9875223123301256,2.254633374067043,2.7328889382630823,33,40,5805,210946,746.0,66.0,175.9090909090909,237.09777597417656,14546.0,66.0,5273.65,4663.731615080354,14546,66,2969.1917808219177,4287.241421277323,18380439.004316,660,800,20,7,203285.0833333333,5003991.0,0.0,731691.1282568233,14636526.0,5005458.0,0.0,457391.4375,1043531.8205993988,14635411.0,5006077.0,64.0,375266.9487179487,964569.829885866,0,0,0,0,1,0,0,0,0,0,0,1.2121212121212122,2969.1917808219177,29200,501,2022869.0,112.0,794619.0833333334,860668.6994753418,5001905.0,17624.0,1211599.6666666667,1410109.4094504,0.0,0.0,50084.25,7.0,0.0,296565.3329859487,175.9090909090909,5273.65,0,33,40,5805,210946,4,1634442037623,1634442052260,1634442037623,1634442052260,14637,1634442037623,1634442052258,14635,TLS,Web,1634442037.623544,CkPJNc2OPl3WKT40n,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FZe0hw3UX0HppGZBD,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33308,443,6,1634442049,5095260.0,11031.42921067816,5.887825155144193,2.7476517390672903,3.140173416076903,14,16,1903,54305,741.0,60.0,135.92857142857142,177.1994293306331,14546.0,66.0,3394.0625,4622.889687045728,14546,60,1873.6,3748.952152268684,14054642.239999998,280,320,20,4,175698.62068965516,5004854.0,1.0,912670.7983556458,5095260.0,5006327.0,1.0,391943.07692307694,1332126.4355139672,5094127.0,5006219.0,91.0,339608.4666666667,1247266.0864736051,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1873.6,29200,503,41753.0,130.0,23178.666666666668,17284.545627685893,5003489.0,29049.0,1691376.6666666667,2342022.688927434,0.0,0.0,51935.0,8.0,0.0,1048112.0461746485,135.92857142857142,3394.0625,0,14,16,1903,54305,4,1634442049377,1634442054472,1634442049377,1634442054472,5095,1634442049377,1634442054471,5094,TLS,Web,1634442049.377578,C6lAGa37WWDKAwOuvf,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FyzxgE2eOCwuYr01N7,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33310,443,6,1634442058,5033072.0,1417.225901000423,3.57634462610509,1.788172313052545,1.788172313052545,9,9,1582,5551,750.0,60.0,175.77777777777777,213.9121199505264,3709.0,66.0,616.7777777777778,1137.4006210827854,3709,60,396.27777777777777,847.5491336498535,718339.5339506172,180,180,20,4,296063.0588235294,5002093.0,1.0,1176515.017417891,5033072.0,5004589.0,1.0,629134.0,1653778.127798058,5031270.0,5003608.0,691.0,628908.75,1653490.3978831228,0,0,0,0,1,0,0,0,0,0,0,1.0,396.27777777777777,29200,503,16938.0,20.0,8479.0,8459.0,5000578.0,18433.0,2509505.5,2491072.5,0.0,0.0,0.0,0.0,0.0,0.0,175.77777777777777,616.7777777777778,0,9,9,1582,5551,4,1634442058455,1634442063488,1634442058455,1634442063488,5033,1634442058455,1634442063486,5031,TLS,Web,1634442058.455433,Ckq2QJ30hhOghIjVjf,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fmlne32F1ZFsyVjllj,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33318,443,6,1634442063,5103076.0,10734.310051427809,5.878807213531603,2.7434433663147484,3.1353638472168552,14,16,1882,52896,714.0,66.0,134.42857142857142,170.4497053116148,10939.0,66.0,3306.0,3722.3139140862368,10939,66,1825.9333333333332,3147.500976259667,9906762.395555558,280,320,20,3,175968.1379310345,5005617.0,0.0,912772.2722714774,5103076.0,5007479.0,0.0,392544.3076923077,1332296.414961105,5101352.0,5007218.0,178.0,340090.13333333336,1247415.9561985657,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1825.9333333333332,29200,503,47636.0,221.0,24660.33333333333,19384.741359005944,5004016.0,27502.0,1693052.0,2341219.5285927374,0.0,0.0,50526.0,8.0,0.0,847765.9021124515,134.42857142857142,3306.0,0,14,16,1882,52896,4,1634442063368,1634442068472,1634442063368,1634442068472,5104,1634442063369,1634442068470,5101,TLS,Web,1634442063.368997,CMZ9DM1KH3mMKlx6z9,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FNQZ7mtOJKFMClyEa,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33334,443,6,1634442069,5076803.0,10789.861257173068,5.9092306713496665,2.7576409799631776,3.151589691386489,14,16,1882,52896,714.0,66.0,134.42857142857142,170.4497053116148,13098.0,66.0,3306.0,4020.910748822958,13098,66,1825.9333333333332,3337.6464255852843,11139883.662222223,280,320,20,3,175062.1724137931,5005984.0,1.0,912979.7720938222,5076803.0,5007884.0,1.0,390523.3076923077,1332949.6546006172,5075030.0,5007477.0,82.0,338335.3333333333,1247908.2802825784,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1825.9333333333332,29200,503,27203.0,124.0,16104.0,11581.196858125964,5004491.0,21958.0,1684682.6666666667,2347460.1143608144,0.0,0.0,50526.0,8.0,0.0,1681677.4837743384,134.42857142857142,3306.0,0,14,16,1882,52896,4,1634442069205,1634442074282,1634442069205,1634442074282,5077,1634442069205,1634442074281,5076,TLS,Web,1634442069.205938,C7IE6p25pgEo7lkwZj,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F1dbcf2nqW5uVhBRY3,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33370,443,6,1634442071,63600.00000000001,857688.679245283,424.5283018867924,204.40251572327043,220.125786163522,13,14,1816,52733,714.0,66.0,139.69230769230768,175.78412662011786,11995.0,66.0,3766.642857142857,3967.219602246513,11995,66,2020.3333333333333,3385.2525262772742,11459934.666666666,260,280,20,3,2446.153846153846,29988.0,11.0,5996.308933209263,63600.0,31505.0,479.0,5300.0,8597.705973107013,62459.0,29988.0,385.0,4804.538461538462,8399.972716213792,0,0,0,0,1,0,0,0,0,0,0,1.0769230769230769,2020.3333333333333,29200,503,27122.0,29.0,13575.5,13546.5,29959.0,9721.0,19840.0,10119.0,0.0,0.0,50526.0,8.0,0.0,2105425.45212101,139.69230769230768,3766.642857142857,0,13,14,1816,52733,4,1634442071312,1634442071375,1634442071312,1634442071375,63,1634442071312,1634442071374,62,TLS,Web,1634442071.312159,CTEv95DGmy3WpDI14,ssl,S1,0,ShADad,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FgjC6n245q87Bolk95,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
